condicion,fold,feature,idf
Original,4,programación,2.6945957207744073
Original,4,promoción,3.2823823856765264
Original,4,promoción bien,3.2823823856765264
Original,4,propios,3.1000608288825715
Original,4,proyectos,1.336472236621213
Original,4,proyectos informáticos,2.1837700970084164
Original,4,proyectos tecnologías,3.2823823856765264
Original,4,proyectos tecnológicos,2.8123787564307907
Original,4,prácticas,2.9459101490553135
Original,4,prácticas industria,3.505525936990736
Original,4,públicas,2.9459101490553135
Original,4,públicas privadas,2.9459101490553135
Original,4,público,3.2823823856765264
Original,4,quehacer,3.2823823856765264
Original,4,quehacer profesional,3.2823823856765264
Original,4,recursos,2.4939250253122562
Original,4,redes,2.6945957207744073
Original,4,región,3.505525936990736
Original,4,relacionados,3.1000608288825715
Original,4,requerimientos,2.9459101490553135
Original,4,resolución,3.2823823856765264
Original,4,resolver,2.0586069540544107
Original,4,resolver problemas,2.3268709406490897
Original,4,respetando,3.1000608288825715
Original,4,respeto,3.1000608288825715
Original,4,responsabilidad,2.252762968495368
Original,4,responsabilidad social,2.406913648322626
Original,4,responsable,3.1000608288825715
Original,4,resultados,3.505525936990736
Original,4,rol,3.505525936990736
Original,4,sector,3.1000608288825715
Original,4,sector público,3.2823823856765264
Original,4,sede,3.505525936990736
Original,4,seguridad,2.1192315758708453
Original,4,seguridad información,3.1000608288825715
Original,4,según,2.6945957207744073
Original,4,sello,2.589235205116581
Original,4,semestres,3.2823823856765264
Original,4,sentido,3.1000608288825715
Original,4,servicios,2.3268709406490897
Original,4,siendo,2.9459101490553135
Original,4,siendo capaz,3.1000608288825715
Original,4,sistemas,1.4578330936254802
Original,4,sistemas computacionales,3.2823823856765264
Original,4,sistemas información,2.589235205116581
Original,4,sistemas informáticos,2.4939250253122562
Original,4,sistemas redes,3.1000608288825715
Original,4,social,1.8472978603872037
Original,4,sociales,3.2823823856765264
Original,4,sociedad,2.4939250253122562
Original,4,software,1.4578330936254802
Original,4,software hardware,3.1000608288825715
Original,4,soluciones,1.3654597734944653
Original,4,soluciones informáticas,2.589235205116581
Original,4,soluciones innovadoras,3.2823823856765264
Original,4,soluciones tecnológicas,2.589235205116581
Original,4,sostenible,3.1000608288825715
Original,4,superior,3.2823823856765264
Original,4,sólida,2.589235205116581
Original,4,sólida formación,2.589235205116581
Original,4,sólidos,3.1000608288825715
Original,4,tecnología,2.8123787564307907
Original,4,tecnologías,1.2809023854664021
Original,4,tecnologías información,1.5596157879354227
Original,4,tecnológica,2.406913648322626
Original,4,tecnológicas,2.252762968495368
Original,4,tecnológico,2.9459101490553135
Original,4,tecnológicos,2.1837700970084164
Original,4,telecomunicaciones,3.1000608288825715
Original,4,tic,2.9459101490553135
Original,4,toma,2.406913648322626
Original,4,toma decisiones,2.406913648322626
Original,4,trabajar,2.6945957207744073
Original,4,trabajo,1.672944473242426
Original,4,transformación,2.3268709406490897
Original,4,transformación digital,2.589235205116581
Original,4,través,2.1192315758708453
Original,4,trayectoria,3.2823823856765264
Original,4,técnicas,3.1000608288825715
Original,4,técnico,3.1000608288825715
Original,4,técnicos,3.2823823856765264
Original,4,título,3.1000608288825715
Original,4,título profesional,3.2823823856765264
Original,4,universidad,1.4578330936254802
Original,4,universidad católica,2.6945957207744073
Original,4,universitario,3.505525936990736
Original,4,uso,2.6945957207744073
Original,4,utilizando,2.9459101490553135
Original,4,utilizando herramientas,3.505525936990736
Original,4,valor,2.589235205116581
Original,4,vida,2.8123787564307907
Original,4,vida según,3.2823823856765264
Original,4,vigente,3.1000608288825715
Original,4,visión,2.4939250253122562
Original,4,visión cristiana,3.2823823856765264
Original,4,ámbito,2.589235205116581
Original,4,ámbitos,2.8123787564307907
Original,4,área,2.6945957207744073
Original,4,áreas,2.4939250253122562
Original,4,énfasis,3.2823823856765264
Original,4,ética,2.1837700970084164
Original,4,ético,2.4939250253122562
Original,4,éticos,2.9459101490553135
Original,4,índole,3.2823823856765264
Enmascarado,1,000,3.751535313041949
Enmascarado,1,10,2.904237452654745
Enmascarado,1,2026,3.463853240590168
Enmascarado,1,25,3.751535313041949
Enmascarado,1,académico,3.2407096892759584
Enmascarado,1,acciones,3.2407096892759584
Enmascarado,1,acreditación,3.751535313041949
Enmascarado,1,actitud,3.0583881324820035
Enmascarado,1,actualización,3.0583881324820035
Enmascarado,1,adaptarse,2.904237452654745
Enmascarado,1,además,2.0169342576538423
Enmascarado,1,administración,3.0583881324820035
Enmascarado,1,administrar,3.0583881324820035
Enmascarado,1,admisión,3.463853240590168
Enmascarado,1,alto,3.0583881324820035
Enmascarado,1,ambiental,2.904237452654745
Enmascarado,1,ambiente,3.0583881324820035
Enmascarado,1,amplio,3.2407096892759584
Enmascarado,1,analizar,2.547562508716013
Enmascarado,1,analítica,3.2407096892759584
Enmascarado,1,anual,3.751535313041949
Enmascarado,1,análisis,2.6529230243738393
Enmascarado,1,análisis datos,3.0583881324820035
Enmascarado,1,aplica,3.2407096892759584
Enmascarado,1,aplicaciones,2.904237452654745
Enmascarado,1,aplicación,2.6529230243738393
Enmascarado,1,aplicada,2.7707060600302227
Enmascarado,1,aplicando,2.7707060600302227
Enmascarado,1,aplicar,2.3652409519220585
Enmascarado,1,apoyar,3.463853240590168
Enmascarado,1,aprendizaje,2.2110902720948
Enmascarado,1,arancel,3.751535313041949
Enmascarado,1,arancel anual,3.751535313041949
Enmascarado,1,aranceles,3.751535313041949
Enmascarado,1,artificial,2.285198244248522
Enmascarado,1,as,3.463853240590168
Enmascarado,1,asimismo,3.0583881324820035
Enmascarado,1,asociados,3.0583881324820035
Enmascarado,1,así,2.3652409519220585
Enmascarado,1,autoaprendizaje,3.2407096892759584
Enmascarado,1,año,3.0583881324820035
Enmascarado,1,años,3.751535313041949
Enmascarado,1,basadas,3.463853240590168
Enmascarado,1,base,2.547562508716013
Enmascarado,1,bases,2.904237452654745
Enmascarado,1,bases datos,3.0583881324820035
Enmascarado,1,bien,2.904237452654745
Enmascarado,1,bien común,3.0583881324820035
Enmascarado,1,buenas,3.463853240590168
Enmascarado,1,buenas prácticas,3.463853240590168
Enmascarado,1,básicas,2.0775588794702773
Enmascarado,1,básicas ciencias,2.7707060600302227
Enmascarado,1,básicas ingeniería,3.0583881324820035
Enmascarado,1,calidad,2.0169342576538423
Enmascarado,1,calidad seguridad,3.463853240590168
Enmascarado,1,campo,2.904237452654745
Enmascarado,1,campus,3.463853240590168
Enmascarado,1,capaces,2.547562508716013
Enmascarado,1,capacidad,1.714653385780909
Enmascarado,1,capacidad trabajar,3.0583881324820035
Enmascarado,1,capacidades,2.904237452654745
Enmascarado,1,capacitado,2.7707060600302227
Enmascarado,1,capaz,2.0169342576538423
Enmascarado,1,capaz concebir,3.463853240590168
Enmascarado,1,carrera,1.672093771362113
Enmascarado,1,carrera universidad,2.7707060600302227
Enmascarado,1,carreras,3.463853240590168
Enmascarado,1,católica,2.904237452654745
Enmascarado,1,ciberseguridad,3.2407096892759584
Enmascarado,1,ciencia,2.6529230243738393
Enmascarado,1,ciencia datos,3.0583881324820035
Enmascarado,1,ciencias,1.672093771362113
Enmascarado,1,ciencias básicas,2.0775588794702773
Enmascarado,1,ciencias ingeniería,2.4522523289116878
Enmascarado,1,competencias,1.9057086225436182
Enmascarado,1,competencias genéricas,3.0583881324820035
Enmascarado,1,complejos,2.4522523289116878
Enmascarado,1,compromiso,2.285198244248522
Enmascarado,1,compromiso ético,3.2407096892759584
Enmascarado,1,computacionales,2.547562508716013
Enmascarado,1,computación,2.0169342576538423
Enmascarado,1,computación universidad,2.7707060600302227
Enmascarado,1,comunicaciones,2.547562508716013
Enmascarado,1,comunicación,1.8056251639866356
Enmascarado,1,comunicación efectiva,2.6529230243738393
Enmascarado,1,comunicarse,2.904237452654745
Enmascarado,1,común,2.7707060600302227
Enmascarado,1,concebir,3.0583881324820035
Enmascarado,1,concebir diseñar,3.2407096892759584
Enmascarado,1,conocimiento,2.7707060600302227
Enmascarado,1,conocimientos,1.6312717768418579
Enmascarado,1,considerando,2.4522523289116878
Enmascarado,1,constante,2.904237452654745
Enmascarado,1,construir,3.0583881324820035
Enmascarado,1,consultor,3.0583881324820035
Enmascarado,1,contexto,2.285198244248522
Enmascarado,1,contexto global,3.463853240590168
Enmascarado,1,contextos,2.3652409519220585
Enmascarado,1,continua,3.0583881324820035
Enmascarado,1,continuo,3.0583881324820035
Enmascarado,1,contribuir,3.0583881324820035
Enmascarado,1,contribuyendo,3.0583881324820035
Enmascarado,1,creación,3.2407096892759584
Enmascarado,1,crear,3.0583881324820035
Enmascarado,1,cristiana,3.463853240590168
Enmascarado,1,criterios,2.904237452654745
Enmascarado,1,crítico,2.7707060600302227
Enmascarado,1,cuenta,2.7707060600302227
Enmascarado,1,curricular,3.463853240590168
Enmascarado,1,datos,1.672093771362113
Enmascarado,1,decisiones,2.285198244248522
Enmascarado,1,desafíos,2.6529230243738393
Enmascarado,1,desarrolla,2.904237452654745
Enmascarado,1,desarrollar,1.959775843813894
Enmascarado,1,desarrollar soluciones,3.0583881324820035
Enmascarado,1,desarrollo,1.5543107357057295
Enmascarado,1,desarrollo sostenible,3.0583881324820035
Enmascarado,1,desempeñarse,2.3652409519220585
Enmascarado,1,desempeño,2.6529230243738393
Enmascarado,1,diferentes,3.2407096892759584
Enmascarado,1,digital,2.904237452654745
Enmascarado,1,digitales,2.7707060600302227
Enmascarado,1,dirección,3.463853240590168
Enmascarado,1,disciplina,2.6529230243738393
Enmascarado,1,disciplinar,3.2407096892759584
Enmascarado,1,diseñar,1.9057086225436182
Enmascarado,1,diseñar desarrollar,3.0583881324820035
Enmascarado,1,diseñar implementar,2.4522523289116878
Enmascarado,1,diseño,2.3652409519220585
Enmascarado,1,distintas,2.904237452654745
Enmascarado,1,distintos,2.904237452654745
Enmascarado,1,diversa,3.2407096892759584
Enmascarado,1,diversas,2.904237452654745
Enmascarado,1,diversidad,2.904237452654745
Enmascarado,1,diversos,2.7707060600302227
Enmascarado,1,docente,3.463853240590168
Enmascarado,1,duración,3.0583881324820035
Enmascarado,1,económico,3.0583881324820035
Enmascarado,1,educación,3.2407096892759584
Enmascarado,1,educación superior,3.751535313041949
Enmascarado,1,efectiva,2.3652409519220585
Enmascarado,1,eficiencia,2.547562508716013
Enmascarado,1,eficiente,3.0583881324820035
Enmascarado,1,eficientes,3.0583881324820035
Enmascarado,1,egresado,2.547562508716013
Enmascarado,1,egreso,2.285198244248522
Enmascarado,1,ejercicio,2.904237452654745
Enmascarado,1,ello,3.0583881324820035
Enmascarado,1,emergentes,3.0583881324820035
Enmascarado,1,emprender,3.0583881324820035
Enmascarado,1,emprendimiento,2.6529230243738393
Enmascarado,1,empresarial,3.463853240590168
Enmascarado,1,empresariales,3.751535313041949
Enmascarado,1,empresas,2.4522523289116878
Enmascarado,1,enfoque,2.7707060600302227
Enmascarado,1,entorno,2.547562508716013
Enmascarado,1,equipo,2.6529230243738393
Enmascarado,1,equipos,1.672093771362113
Enmascarado,1,equipos multidisciplinarios,2.547562508716013
Enmascarado,1,equipos trabajo,2.3652409519220585
Enmascarado,1,especialidad,2.904237452654745
Enmascarado,1,especialización,3.463853240590168
Enmascarado,1,estrategias,3.0583881324820035
Enmascarado,1,estudiantes,3.463853240590168
Enmascarado,1,estudios,2.904237452654745
Enmascarado,1,está,3.2407096892759584
Enmascarado,1,estándares,2.6529230243738393
Enmascarado,1,estándares calidad,3.463853240590168
Enmascarado,1,evaluación,3.0583881324820035
Enmascarado,1,evaluar,2.6529230243738393
Enmascarado,1,evaluar gestionar,3.463853240590168
Enmascarado,1,evolución,2.7707060600302227
Enmascarado,1,experiencia,3.463853240590168
Enmascarado,1,extraer,3.2407096892759584
Enmascarado,1,fin,2.904237452654745
Enmascarado,1,forma,1.959775843813894
Enmascarado,1,formación,1.672093771362113
Enmascarado,1,formación ciencias,2.904237452654745
Enmascarado,1,formar,2.904237452654745
Enmascarado,1,formativo,3.2407096892759584
Enmascarado,1,generación,3.0583881324820035
Enmascarado,1,generar,2.904237452654745
Enmascarado,1,genéricas,3.0583881324820035
Enmascarado,1,gestiona,3.463853240590168
Enmascarado,1,gestionar,2.0169342576538423
Enmascarado,1,gestionar proyectos,3.0583881324820035
Enmascarado,1,gestión,1.672093771362113
Enmascarado,1,gestión información,3.463853240590168
Enmascarado,1,gestión proyectos,2.547562508716013
Enmascarado,1,global,2.904237452654745
Enmascarado,1,habilidades,2.2110902720948
Enmascarado,1,hardware,2.7707060600302227
Enmascarado,1,herramientas,2.142097400607849
Enmascarado,1,herramientas tecnológicas,3.2407096892759584
Enmascarado,1,identificar,2.904237452654745
Enmascarado,1,idioma,2.7707060600302227
Enmascarado,1,idioma inglés,2.7707060600302227
Enmascarado,1,impacto,2.904237452654745
Enmascarado,1,implementa,3.463853240590168
Enmascarado,1,implementación,2.547562508716013
Enmascarado,1,implementar,1.959775843813894
Enmascarado,1,implementar operar,3.0583881324820035
Enmascarado,1,implementar soluciones,2.904237452654745
Enmascarado,1,industria,2.7707060600302227
Enmascarado,1,información,1.2666286632539485
Enmascarado,1,información comunicaciones,2.7707060600302227
Enmascarado,1,información comunicación,2.6529230243738393
Enmascarado,1,ingeniero,1.714653385780909
Enmascarado,1,ingeniero computación,2.4522523289116878
Enmascarado,1,ingeniero universidad,3.2407096892759584
Enmascarado,1,ingenieros,3.0583881324820035
Enmascarado,1,ingeniería,1.4161603972249124
Enmascarado,1,ingeniería software,2.285198244248522
Enmascarado,1,inglés,2.547562508716013
Enmascarado,1,innovación,1.8056251639866356
Enmascarado,1,innovación tecnológica,3.0583881324820035
Enmascarado,1,innovador,3.463853240590168
Enmascarado,1,innovadoras,2.547562508716013
Enmascarado,1,instituciones,3.2407096892759584
Enmascarado,1,instituto,3.2407096892759584
Enmascarado,1,instituto profesional,3.2407096892759584
Enmascarado,1,integración,2.904237452654745
Enmascarado,1,integral,2.285198244248522
Enmascarado,1,integrar,2.547562508716013
Enmascarado,1,inteligencia,2.2110902720948
Enmascarado,1,inteligencia artificial,2.285198244248522
Enmascarado,1,interdisciplinarios,2.904237452654745
Enmascarado,1,internacionales,3.463853240590168
Enmascarado,1,investigación,2.904237452654745
Enmascarado,1,jefe,2.904237452654745
Enmascarado,1,junto,2.904237452654745
Enmascarado,1,laboral,3.0583881324820035
Enmascarado,1,legal,3.463853240590168
Enmascarado,1,legal vigente,3.463853240590168
Enmascarado,1,lidera,3.463853240590168
Enmascarado,1,liderando,3.463853240590168
Enmascarado,1,liderar,2.7707060600302227
Enmascarado,1,liderar equipos,2.904237452654745
Enmascarado,1,liderazgo,2.285198244248522
Enmascarado,1,malla,3.2407096892759584
Enmascarado,1,manejo,3.0583881324820035
Enmascarado,1,manera,2.2110902720948
Enmascarado,1,mantención,3.2407096892759584
Enmascarado,1,mediante,2.6529230243738393
Enmascarado,1,medio,2.7707060600302227
Enmascarado,1,medio ambiente,3.0583881324820035
Enmascarado,1,mejora,3.0583881324820035
Enmascarado,1,metodologías,2.7707060600302227
Enmascarado,1,modelos,3.0583881324820035
Enmascarado,1,multidisciplinarios,2.0775588794702773
Enmascarado,1,mundo,2.4522523289116878
Enmascarado,1,nacional,2.904237452654745
Enmascarado,1,necesidades,2.0775588794702773
Enmascarado,1,negocio,3.0583881324820035
Enmascarado,1,negocios,2.6529230243738393
Enmascarado,1,nivel,2.7707060600302227
Enmascarado,1,normativa,3.2407096892759584
Enmascarado,1,normativa legal,3.463853240590168
Enmascarado,1,nuevas,2.904237452654745
Enmascarado,1,nuevos,3.0583881324820035
Enmascarado,1,objetivos,3.0583881324820035
Enmascarado,1,operación,3.0583881324820035
Enmascarado,1,operar,2.904237452654745
Enmascarado,1,oportunidades,2.904237452654745
Enmascarado,1,organizacional,3.2407096892759584
Enmascarado,1,organizacionales,2.6529230243738393
Enmascarado,1,organizaciones,1.8544153281560676
Enmascarado,1,organización,2.3652409519220585
Enmascarado,1,partir,3.2407096892759584
Enmascarado,1,país,2.7707060600302227
Enmascarado,1,pensamiento,2.904237452654745
Enmascarado,1,pensamiento crítico,3.2407096892759584
Enmascarado,1,perfil,2.0169342576538423
Enmascarado,1,perfil egreso,2.3652409519220585
Enmascarado,1,permanente,2.4522523289116878
Enmascarado,1,permitan,2.6529230243738393
Enmascarado,1,permite,2.142097400607849
Enmascarado,1,personas,2.3652409519220585
Enmascarado,1,plan,3.0583881324820035
Enmascarado,1,planificación,3.2407096892759584
Enmascarado,1,planificar,2.7707060600302227
Enmascarado,1,plataformas,2.904237452654745
Enmascarado,1,podrá,3.2407096892759584
Enmascarado,1,posee,2.0775588794702773
Enmascarado,1,principios,2.6529230243738393
Enmascarado,1,privadas,3.0583881324820035
Enmascarado,1,privado,2.904237452654745
Enmascarado,1,problemas,1.7591051483517428
Enmascarado,1,problemas complejos,2.7707060600302227
Enmascarado,1,problemáticas,2.904237452654745
Enmascarado,1,procesos,1.8544153281560676
Enmascarado,1,productivo,3.2407096892759584
Enmascarado,1,productos,2.3652409519220585
Enmascarado,1,profesional,1.2666286632539485
Enmascarado,1,profesional capaz,3.0583881324820035
Enmascarado,1,profesional ingeniero,3.463853240590168
Enmascarado,1,profesional integral,3.0583881324820035
Enmascarado,1,profesionales,1.959775843813894
Enmascarado,1,profesionales capaces,3.2407096892759584
Enmascarado,1,profesión,3.0583881324820035
Enmascarado,1,programa,2.3652409519220585
Enmascarado,1,propios,2.904237452654745
Enmascarado,1,proyectos,1.2666286632539485
Enmascarado,1,proyectos ingeniería,3.0583881324820035
Enmascarado,1,proyectos tecnologías,3.0583881324820035
Enmascarado,1,proyectos tecnológicos,2.904237452654745
Enmascarado,1,prácticas,3.0583881324820035
Enmascarado,1,puede,2.904237452654745
Enmascarado,1,puede desempeñarse,3.2407096892759584
Enmascarado,1,públicas,3.0583881324820035
Enmascarado,1,públicas privadas,3.0583881324820035
Enmascarado,1,público,3.0583881324820035
Enmascarado,1,quehacer,2.7707060600302227
Enmascarado,1,quehacer profesional,3.0583881324820035
Enmascarado,1,reconoce,3.2407096892759584
Enmascarado,1,recursos,2.4522523289116878
Enmascarado,1,redes,2.547562508716013
Enmascarado,1,región,3.0583881324820035
Enmascarado,1,requerimientos,3.0583881324820035
Enmascarado,1,resolución,3.0583881324820035
Enmascarado,1,resolución problemas,3.2407096892759584
Enmascarado,1,resolver,1.9057086225436182
Enmascarado,1,resolver problemas,2.142097400607849
Enmascarado,1,respeto,3.0583881324820035
Enmascarado,1,responsabilidad,2.0169342576538423
Enmascarado,1,responsabilidad social,2.285198244248522
Enmascarado,1,responsable,2.904237452654745
Enmascarado,1,riesgos,3.0583881324820035
Enmascarado,1,rol,3.463853240590168
Enmascarado,1,santiago,3.0583881324820035
Enmascarado,1,sector,2.6529230243738393
Enmascarado,1,sector público,3.2407096892759584
Enmascarado,1,sede,3.463853240590168
Enmascarado,1,seguridad,2.2110902720948
Enmascarado,1,seguridad información,3.0583881324820035
Enmascarado,1,según,3.0583881324820035
Enmascarado,1,sello,2.904237452654745
Enmascarado,1,semestres,3.0583881324820035
Enmascarado,1,sentido,2.6529230243738393
Enmascarado,1,servicios,2.142097400607849
Enmascarado,1,siendo,2.904237452654745
Enmascarado,1,siendo capaz,3.0583881324820035
Enmascarado,1,sistemas,1.3844116989103321
Enmascarado,1,sistemas computacionales,3.0583881324820035
Enmascarado,1,sistemas información,2.285198244248522
Enmascarado,1,social,1.672093771362113
Enmascarado,1,sociales,2.904237452654745
Enmascarado,1,sociedad,2.547562508716013
Enmascarado,1,software,1.4828517717235845
Enmascarado,1,soluciones,1.4828517717235845
Enmascarado,1,soluciones eficientes,3.2407096892759584
Enmascarado,1,soluciones innovadoras,3.0583881324820035
Enmascarado,1,soluciones tecnológicas,2.547562508716013
Enmascarado,1,sostenible,2.547562508716013
Enmascarado,1,superior,3.463853240590168
Enmascarado,1,sustentable,3.0583881324820035
Enmascarado,1,sólida,2.3652409519220585
Enmascarado,1,sólida formación,2.4522523289116878
Enmascarado,1,sólidos,3.0583881324820035
Enmascarado,1,tecnología,2.6529230243738393
Enmascarado,1,tecnologías,1.2666286632539485
Enmascarado,1,tecnologías información,1.5179430915348546
Enmascarado,1,tecnológica,2.285198244248522
Enmascarado,1,tecnológicas,2.2110902720948
Enmascarado,1,tecnológico,2.904237452654745
Enmascarado,1,tecnológicos,2.142097400607849
Enmascarado,1,telecomunicaciones,3.2407096892759584
Enmascarado,1,tic,2.6529230243738393
Enmascarado,1,toma,2.6529230243738393
Enmascarado,1,toma decisiones,2.6529230243738393
Enmascarado,1,trabajar,2.6529230243738393
Enmascarado,1,trabajo,1.6312717768418579
Enmascarado,1,trabajo equipo,2.904237452654745
Enmascarado,1,transformación,2.4522523289116878
Enmascarado,1,transformación digital,2.904237452654745
Enmascarado,1,través,2.142097400607849
Enmascarado,1,trayectoria,3.0583881324820035
Enmascarado,1,técnicas,2.7707060600302227
Enmascarado,1,técnico,3.463853240590168
Enmascarado,1,técnicos,2.904237452654745
Enmascarado,1,título,3.0583881324820035
Enmascarado,1,título profesional,3.2407096892759584
Enmascarado,1,universidad,1.5179430915348546
Enmascarado,1,universidad católica,2.904237452654745
Enmascarado,1,uso,2.3652409519220585
Enmascarado,1,utilizando,3.0583881324820035
Enmascarado,1,utilizando herramientas,3.463853240590168
Enmascarado,1,valor,2.3652409519220585
Enmascarado,1,vanguardia,3.463853240590168
Enmascarado,1,vida,2.904237452654745
Enmascarado,1,vigente,3.2407096892759584
Enmascarado,1,visión,2.547562508716013
Enmascarado,1,ámbito,2.3652409519220585
Enmascarado,1,ámbitos,3.0583881324820035
Enmascarado,1,área,2.547562508716013
Enmascarado,1,áreas,2.3652409519220585
Enmascarado,1,énfasis,3.463853240590168
Enmascarado,1,ética,2.142097400607849
Enmascarado,1,ético,2.6529230243738393
Enmascarado,1,éticos,2.7707060600302227
Enmascarado,2,000,3.4849066497880004
Enmascarado,2,000 arancel,3.772588722239781
Enmascarado,2,10,3.0794415416798357
Enmascarado,2,2026,3.4849066497880004
Enmascarado,2,25,3.4849066497880004
Enmascarado,2,académico,3.0794415416798357
Enmascarado,2,acuerdo,2.9252908618525773
Enmascarado,2,además,2.386294361119891
Enmascarado,2,admisión,3.4849066497880004
Enmascarado,2,alto,2.9252908618525773
Enmascarado,2,analizar,2.5686159179138452
Enmascarado,2,analítica,2.9252908618525773
Enmascarado,2,anual,3.772588722239781
Enmascarado,2,análisis,2.791759469228055
Enmascarado,2,aplicaciones,3.0794415416798357
Enmascarado,2,aplicada,2.6739764335716716
Enmascarado,2,aplicando,2.791759469228055
Enmascarado,2,aplicar,2.47330573810952
Enmascarado,2,aprendizaje,2.47330573810952
Enmascarado,2,arancel,3.4849066497880004
Enmascarado,2,arancel anual,3.772588722239781
Enmascarado,2,aranceles,3.4849066497880004
Enmascarado,2,artificial,2.6739764335716716
Enmascarado,2,as,3.4849066497880004
Enmascarado,2,así,2.386294361119891
Enmascarado,2,autónoma,2.791759469228055
Enmascarado,2,año,3.4849066497880004
Enmascarado,2,basadas,3.0794415416798357
Enmascarado,2,base,2.9252908618525773
Enmascarado,2,bases,2.6739764335716716
Enmascarado,2,bases datos,2.791759469228055
Enmascarado,2,bien,2.791759469228055
Enmascarado,2,bien común,2.791759469228055
Enmascarado,2,buenas,3.4849066497880004
Enmascarado,2,buenas prácticas,3.4849066497880004
Enmascarado,2,básicas,2.163150809805681
Enmascarado,2,básicas ciencias,2.791759469228055
Enmascarado,2,calidad,2.09861228866811
Enmascarado,2,calidad seguridad,3.2617630984737906
Enmascarado,2,campo,2.791759469228055
Enmascarado,2,campus,3.4849066497880004
Enmascarado,2,capaces,2.386294361119891
Enmascarado,2,capacidad,1.826678573184468
Enmascarado,2,capacidades,3.4849066497880004
Enmascarado,2,capacitado,2.5686159179138452
Enmascarado,2,capaz,2.2321436812926323
Enmascarado,2,carrera,1.7357067949787413
Enmascarado,2,carrera universidad,2.6739764335716716
Enmascarado,2,católica,3.0794415416798357
Enmascarado,2,chile,3.0794415416798357
Enmascarado,2,ciclo,3.2617630984737906
Enmascarado,2,ciclo vida,3.4849066497880004
Enmascarado,2,ciencia,2.6739764335716716
Enmascarado,2,ciencias,1.7357067949787413
Enmascarado,2,ciencias básicas,2.163150809805681
Enmascarado,2,ciencias ingeniería,2.386294361119891
Enmascarado,2,competencias,1.9267620317414504
Enmascarado,2,complejos,2.386294361119891
Enmascarado,2,compromiso,2.3062516534463544
Enmascarado,2,computacionales,2.386294361119891
Enmascarado,2,computación,2.386294361119891
Enmascarado,2,comunicaciones,3.0794415416798357
Enmascarado,2,comunicación,1.9267620317414504
Enmascarado,2,comunicación efectiva,2.9252908618525773
Enmascarado,2,comunicarse,3.0794415416798357
Enmascarado,2,común,2.791759469228055
Enmascarado,2,concepción,3.2617630984737906
Enmascarado,2,conocimiento,2.791759469228055
Enmascarado,2,conocimientos,1.826678573184468
Enmascarado,2,considerando,2.791759469228055
Enmascarado,2,constante,3.0794415416798357
Enmascarado,2,construir,3.0794415416798357
Enmascarado,2,consultor,3.0794415416798357
Enmascarado,2,contexto,2.791759469228055
Enmascarado,2,contextos,2.3062516534463544
Enmascarado,2,continua,2.9252908618525773
Enmascarado,2,creación,3.0794415416798357
Enmascarado,2,cristiana,3.0794415416798357
Enmascarado,2,criterios,3.2617630984737906
Enmascarado,2,crítico,2.6739764335716716
Enmascarado,2,cuenta,3.0794415416798357
Enmascarado,2,curricular,3.4849066497880004
Enmascarado,2,datos,1.613104472886409
Enmascarado,2,decisiones,2.47330573810952
Enmascarado,2,desafíos,3.0794415416798357
Enmascarado,2,desarrolla,2.5686159179138452
Enmascarado,2,desarrollar,1.826678573184468
Enmascarado,2,desarrollar proyectos,3.0794415416798357
Enmascarado,2,desarrollar soluciones,3.0794415416798357
Enmascarado,2,desarrollo,1.538996500732687
Enmascarado,2,desarrollo software,2.9252908618525773
Enmascarado,2,desarrollo sostenible,3.2617630984737906
Enmascarado,2,desempeñarse,2.386294361119891
Enmascarado,2,desempeño,2.791759469228055
Enmascarado,2,desenvolverse,3.0794415416798357
Enmascarado,2,destacan,3.0794415416798357
Enmascarado,2,digital,2.47330573810952
Enmascarado,2,digitales,2.6739764335716716
Enmascarado,2,disciplinar,3.0794415416798357
Enmascarado,2,diseña,3.0794415416798357
Enmascarado,2,diseñar,1.9808292530117262
Enmascarado,2,diseñar desarrollar,2.9252908618525773
Enmascarado,2,diseñar implementar,2.791759469228055
Enmascarado,2,diseño,2.2321436812926323
Enmascarado,2,distintas,3.2617630984737906
Enmascarado,2,distintos,2.791759469228055
Enmascarado,2,diversa,3.2617630984737906
Enmascarado,2,diversas,2.9252908618525773
Enmascarado,2,diversidad,2.791759469228055
Enmascarado,2,diversos,2.5686159179138452
Enmascarado,2,duración,3.2617630984737906
Enmascarado,2,efectiva,2.5686159179138452
Enmascarado,2,eficiencia,2.3062516534463544
Enmascarado,2,eficientes,2.9252908618525773
Enmascarado,2,egresado,2.47330573810952
Enmascarado,2,egreso,2.3062516534463544
Enmascarado,2,ejercicio,3.0794415416798357
Enmascarado,2,ello,3.0794415416798357
Enmascarado,2,emergentes,3.0794415416798357
Enmascarado,2,emprendimiento,2.9252908618525773
Enmascarado,2,empresarial,3.2617630984737906
Enmascarado,2,empresas,2.9252908618525773
Enmascarado,2,enfoque,2.9252908618525773
Enmascarado,2,entorno,3.0794415416798357
Enmascarado,2,entornos,3.2617630984737906
Enmascarado,2,equipo,2.9252908618525773
Enmascarado,2,equipos,1.7357067949787413
Enmascarado,2,equipos multidisciplinarios,2.2321436812926323
Enmascarado,2,equipos trabajo,2.9252908618525773
Enmascarado,2,especialidad,3.772588722239781
Enmascarado,2,estrategias,3.4849066497880004
Enmascarado,2,estudiantes,3.772588722239781
Enmascarado,2,estudio,3.2617630984737906
Enmascarado,2,estudios,3.2617630984737906
